Matrix order, Jacobi Sequential, Jacobi Paralell, Seidel Sequential, Seidel Parallel, Seidel Unstable
5669, 1404.759350, 744.627250, 1170.353750, 706.135850, 613.993200
5670, 1163.883700, 621.429950, 1169.755450, 706.294800, 616.633750
5671, 1399.943600, 747.274650, 1168.514150, 703.367650, 621.375650
5672, 1171.983250, 617.160550, 1173.150650, 701.232900, 611.316450
5673, 1411.059950, 737.732300, 1177.791300, 844.520350, 614.738050
5674, 1405.750100, 739.353200, 1174.284050, 706.604850, 615.403600
5675, 1412.986950, 740.184400, 1180.325250, 841.251800, 613.683200
5676, 1164.631300, 618.554400, 1167.746550, 704.365150, 725.611300
5677, 1170.010200, 621.314400, 1173.362750, 849.939850, 621.248950
5678, 1170.853850, 621.600200, 1175.809400, 703.164750, 618.670600
5679, 1180.208950, 619.099950, 1177.984500, 703.983500, 619.452000
5680, 1397.990800, 748.734800, 1171.686850, 703.850400, 620.227900
5681, 1406.825900, 745.494050, 1175.121950, 706.058350, 618.996950
5682, 1408.951150, 745.511250, 1174.143300, 705.699250, 617.184950
5683, 1406.839150, 745.649700, 1172.505000, 706.055250, 616.490400
5684, 1402.818350, 746.897000, 1174.968000, 708.826500, 616.294500
5685, 1408.802900, 750.101500, 1172.992400, 704.094250, 624.500750
5686, 1400.720600, 749.400950, 1172.454250, 708.744200, 621.069000
5687, 1407.275950, 753.067050, 1174.486000, 705.970750, 622.063900
5688, 1415.308100, 747.401350, 1179.613450, 708.097350, 676.156050
5689, 1414.932000, 745.441850, 1182.224550, 708.292200, 619.303150
5690, 1410.618400, 745.913300, 1179.801100, 709.580200, 622.722100
5691, 1413.010650, 745.867400, 1412.767800, 711.337450, 708.787100
5692, 1176.830850, 623.818000, 1181.225500, 709.239000, 624.388650
5693, 1412.011950, 751.016200, 1178.382000, 710.574150, 647.892750
5694, 1425.303200, 756.237900, 1190.301250, 715.645650, 631.976650
5695, 1194.271200, 625.627050, 1197.415300, 715.410950, 625.089700
5696, 1177.925850, 624.061000, 1184.119200, 706.503300, 618.555350
5697, 1175.934950, 623.921450, 1177.889250, 708.988150, 619.486000
5698, 1417.924000, 753.374650, 1183.921700, 709.362600, 622.562900
5699, 1409.871350, 748.628900, 1176.448550, 712.566250, 622.526300
5700, 1417.195600, 750.589050, 1185.392550, 713.557250, 621.351750
5701, 1409.176400, 751.994750, 1181.219050, 715.111500, 624.017850
5702, 1420.318600, 751.381900, 1185.420750, 710.728300, 621.234800
5703, 1418.664450, 748.338300, 1188.097700, 714.859150, 623.005750
5704, 1420.001100, 749.324700, 1185.993700, 714.212950, 631.906400
5705, 1420.251000, 748.608500, 1190.522650, 711.289950, 625.511350
5706, 1182.452250, 626.977450, 1183.566200, 709.449200, 620.703250
5707, 1420.674250, 751.424400, 1185.639650, 710.491900, 625.138650
5708, 1426.708550, 749.026950, 1193.154050, 713.522350, 622.076050
5709, 1421.579750, 753.312400, 1184.941200, 712.236800, 627.107700
5710, 1427.801700, 752.692250, 1193.752450, 859.388950, 625.549700
5711, 1660.621050, 880.667800, 1420.145650, 715.096750, 746.574550
5712, 1419.702400, 754.830750, 1182.516550, 720.135900, 625.335600
5713, 1424.087850, 758.268350, 1190.174550, 713.043300, 623.528100
5714, 1419.883700, 751.262050, 1183.543500, 715.316050, 623.124450
5715, 1427.190600, 755.725450, 1187.017600, 713.045350, 625.688100
5716, 1420.722000, 755.699700, 1185.429050, 713.838350, 626.117000
5717, 1421.078350, 757.238050, 1186.691400, 715.726050, 623.413750
5718, 1188.017600, 630.293850, 1188.040350, 716.844750, 627.544650
5719, 1186.293250, 626.273300, 1188.916600, 715.057050, 624.926850
5720, 1421.969600, 754.241050, 1191.964850, 716.208350, 626.690900
5721, 1431.877250, 752.445400, 1194.505600, 713.007600, 623.572100
5722, 1426.752100, 754.772850, 1193.242600, 717.787250, 624.929150
5723, 1423.268150, 762.537150, 1422.279100, 717.998550, 680.625050
5724, 1424.069250, 757.325950, 1192.584300, 717.144950, 630.457800
5725, 1421.222400, 756.199750, 1189.605350, 858.282750, 628.000700
5726, 1193.093550, 632.637350, 1195.341800, 720.291850, 634.266300
5727, 1442.924950, 755.148750, 1203.995150, 863.163550, 625.991000
5728, 1434.696850, 762.290600, 1195.714250, 720.892450, 633.698200
5729, 1429.916500, 754.439350, 1197.369800, 721.420150, 625.804450
5730, 1440.693400, 752.053350, 1201.960750, 719.306500, 623.268250
5731, 1428.130400, 760.594150, 1198.128450, 721.769700, 632.322500
5732, 1428.012500, 756.854850, 1194.449300, 866.629350, 630.153400
5733, 1192.715950, 633.966550, 1195.113400, 720.661250, 632.149300
5734, 1436.855650, 752.920850, 1200.200400, 720.529700, 632.046500
5735, 1438.209750, 755.234800, 1203.927350, 721.351550, 627.909800
5736, 1193.466050, 633.003900, 1196.735500, 726.519100, 634.861150
5737, 1427.938500, 762.066100, 1196.333950, 722.564700, 644.529750
5738, 1199.358100, 630.541600, 1199.978400, 716.912050, 628.924550
5739, 1673.294900, 888.222400, 1436.929350, 722.297300, 703.091750
5740, 1428.227800, 762.914600, 1194.529700, 722.884550, 634.381400
5741, 1447.121750, 756.009950, 1210.339750, 721.386950, 627.818850
5742, 1437.083250, 762.714750, 1435.912050, 726.038700, 646.610150
5743, 1448.008850, 757.846100, 1445.411350, 720.136850, 693.410350
5744, 1205.430400, 628.590300, 1209.643400, 721.956300, 631.838900
5745, 1195.121500, 635.340500, 1199.917250, 720.690750, 631.892350
5746, 1435.639650, 760.663800, 1204.597750, 723.475600, 634.015950
5747, 1451.942400, 757.118950, 1209.250850, 721.879950, 632.105000
5748, 1436.692700, 764.038050, 1197.700650, 866.055700, 635.741450
5749, 1444.723700, 760.909000, 1203.598550, 722.959400, 633.885550
5750, 1440.480600, 767.756800, 1205.756050, 722.302150, 636.685150
5751, 1446.680050, 765.111600, 1206.686250, 720.688500, 634.235850
5752, 1439.630350, 769.698500, 1201.931600, 868.648650, 637.725700
5753, 1677.029650, 893.423100, 1438.329150, 723.625100, 762.643150
5754, 1453.854600, 762.504150, 1210.988450, 729.080850, 635.391600
5755, 1202.971050, 635.091950, 1202.581350, 721.346250, 630.733250
5756, 1446.915950, 762.847250, 1209.162650, 721.427650, 634.007150
5757, 1440.503600, 768.184450, 1202.540700, 724.165950, 642.344850
5758, 1471.810650, 776.118500, 1231.248150, 887.850050, 768.740550
5759, 1479.750650, 770.041600, 1231.522550, 739.937900, 649.026250
5760, 1209.162300, 637.821450, 1211.746200, 730.688900, 640.550800
5761, 1445.671000, 764.881050, 1207.876700, 728.527400, 633.411600
5762, 1445.829350, 770.457600, 1208.858500, 732.936000, 697.455300
5763, 1452.740400, 764.467350, 1212.304750, 725.273850, 632.196850
5764, 1451.070000, 765.365650, 1208.366350, 727.850200, 636.052800
5765, 1440.796700, 770.033100, 1204.852350, 726.540850, 730.432050
5766, 1206.611550, 642.396250, 1208.152300, 873.194650, 635.805700
5767, 1452.064150, 764.144350, 1211.862800, 872.502250, 632.292500
5768, 1207.219800, 640.714750, 1208.316300, 730.729500, 639.375650
5769, 1455.928450, 764.559000, 1216.541350, 727.473350, 638.200950
5770, 1448.444500, 768.680400, 1211.300950, 727.787200, 635.346250
5771, 1448.388700, 769.519800, 1211.738650, 728.091350, 635.516200
5772, 1449.458350, 770.255900, 1214.551900, 727.925000, 637.416350
5773, 1215.620250, 640.089250, 1215.447800, 876.054950, 636.361800
5774, 1212.531100, 644.914600, 1211.759650, 728.854200, 641.368150
5775, 1462.952100, 761.438900, 1224.188100, 727.373200, 633.180400
5776, 1210.882000, 640.334350, 1212.712450, 733.013100, 639.570050
5777, 1209.389900, 640.742000, 1211.219450, 728.623250, 637.770750
5778, 1453.604900, 767.519650, 1213.441750, 725.372300, 638.543350
5779, 1460.255550, 773.037950, 1217.671350, 731.388400, 641.771650
5780, 1458.208000, 769.585650, 1222.761750, 729.504950, 637.522000
5781, 1457.648250, 770.245750, 1216.708650, 877.356150, 638.692250
5782, 1457.110150, 768.582250, 1220.162050, 730.656300, 641.468550
5783, 1468.799300, 767.138600, 1227.344350, 730.143150, 638.684700
5784, 1453.537700, 772.993700, 1217.061700, 731.185600, 743.083350
5785, 1454.050650, 777.869200, 1215.629700, 734.772150, 641.651250
5786, 1222.031350, 637.627350, 1220.087150, 733.576450, 636.621850
5787, 1453.660650, 773.564450, 1216.503250, 730.055200, 737.523000
5788, 1453.155650, 777.749200, 1220.028100, 733.066100, 642.855450
5789, 1213.395200, 643.041100, 1217.514750, 731.796050, 638.292250
5790, 1461.875600, 770.845100, 1221.307850, 741.198250, 651.906550
5791, 1479.665150, 767.290350, 1232.476750, 883.166950, 643.469050
5792, 1458.699950, 776.303600, 1219.524750, 734.069850, 747.394750
5793, 1457.277550, 776.839150, 1217.796550, 735.273300, 717.199450
5794, 1461.748900, 769.341650, 1222.194550, 733.824300, 643.801650
5795, 1218.049650, 648.656850, 1219.889900, 734.048650, 643.205150
5796, 1469.087600, 770.918100, 1229.055700, 731.522950, 639.499200
5797, 1467.288850, 775.654950, 1224.885850, 734.733100, 643.315900
5798, 1469.916900, 781.618250, 1473.176600, 739.185350, 741.147950
5799, 1465.489150, 775.144100, 1226.270050, 736.796150, 645.450850
5800, 1476.065850, 772.047300, 1229.512750, 730.498350, 639.514500
5801, 1472.781250, 773.788000, 1228.023700, 881.015400, 663.986150
5802, 1463.280100, 773.565350, 1221.507850, 736.085650, 642.879150
5803, 1466.353650, 778.560450, 1226.341000, 766.456800, 646.087350
5804, 1477.380400, 772.415700, 1231.540450, 732.879900, 710.193800
5805, 1227.024650, 650.070100, 1228.403100, 741.426050, 647.906650
5806, 1471.285000, 775.640350, 1228.663350, 888.015900, 649.003000
5807, 1472.369350, 777.425350, 1229.190900, 740.040950, 647.175900
5808, 1471.155900, 780.806550, 1223.489400, 735.076400, 697.788850
5809, 1472.143100, 775.466200, 1231.838150, 736.595750, 645.362550
5810, 1466.726200, 779.693750, 1227.363750, 741.435600, 667.413850
5811, 1223.624850, 651.655450, 1226.467700, 884.150500, 644.519200
5812, 1721.036200, 910.778500, 1471.841950, 737.613200, 830.098700
5813, 1476.981850, 781.311500, 1235.530500, 736.587500, 650.651700
5814, 1479.236150, 776.024850, 1237.700600, 739.680750, 643.655450
5815, 1721.080750, 909.189850, 1481.089550, 740.738800, 765.837550
5816, 1467.073000, 781.642150, 1223.669600, 739.265100, 648.827450
5817, 1224.026850, 650.207450, 1226.375700, 738.626200, 646.005850
5818, 1237.971350, 645.755500, 1240.490050, 740.009200, 642.380450
5819, 1723.394000, 908.408550, 1726.165200, 886.655500, 899.624500
5820, 1231.228050, 645.220600, 1232.094750, 739.731500, 643.097900
5821, 1470.497850, 781.565600, 1231.377650, 739.495900, 654.051650
5822, 1494.936850, 785.411550, 1249.967500, 749.957050, 659.933850
5823, 1246.832200, 651.486300, 1249.525400, 747.130850, 653.200150
5824, 1232.832650, 648.825700, 1236.717250, 735.243400, 650.072250
5825, 1475.144500, 781.004750, 1236.286950, 889.815350, 649.957900
5826, 1485.148050, 782.417350, 1235.292300, 740.191800, 647.209350
5827, 1479.804650, 781.007050, 1239.181600, 741.294050, 650.990000
5828, 1229.837100, 654.522950, 1230.563950, 744.382750, 649.577950
5829, 1478.352350, 778.567350, 1477.709550, 738.817700, 646.624450
5830, 1484.749450, 779.648950, 1237.367250, 741.386350, 647.280550
5831, 1487.237750, 782.527300, 1239.344550, 743.778450, 653.830550
5832, 1477.110950, 784.167300, 1232.302600, 746.408450, 670.584000
5833, 1484.247650, 783.951000, 1247.477550, 743.932400, 654.152750
5834, 1483.161400, 784.783450, 1234.313100, 744.093700, 650.154500
5835, 1482.340650, 785.083700, 1482.696050, 743.147200, 666.269950
5836, 1486.911650, 785.409000, 1247.890500, 741.302800, 651.002000
5837, 1491.225150, 779.509350, 1241.601950, 747.085000, 651.629050
5838, 1238.561450, 660.893100, 1240.013900, 743.058000, 656.669650
5839, 1487.939900, 784.829250, 1246.044250, 747.865400, 651.702750
5840, 1482.003400, 784.087250, 1237.046950, 743.523800, 669.882050
5841, 1483.682400, 789.398900, 1486.175100, 745.609050, 744.450800
5842, 1496.519850, 780.128550, 1245.719700, 743.595350, 649.406950
5843, 1241.176500, 654.339650, 1243.537400, 744.126050, 653.414850
5844, 1241.316900, 653.913650, 1241.379200, 745.079200, 657.278300
5845, 1491.898850, 784.102550, 1246.545400, 749.494950, 651.604950
5846, 1488.468600, 788.315050, 1245.855400, 744.631700, 654.429750
5847, 1492.601750, 786.639500, 1248.179000, 749.939200, 652.274300
5848, 1484.301000, 784.581000, 1240.135400, 743.421900, 653.291800
5849, 1503.181200, 779.652050, 1252.173050, 743.668050, 657.516550
5850, 1487.209750, 793.815550, 1242.632150, 746.848400, 657.217650
5851, 1490.227100, 788.783300, 1243.561900, 898.938600, 653.011700
5852, 1494.845200, 786.935900, 1242.908150, 750.006650, 652.931950
5853, 1482.353650, 792.871200, 1241.047950, 748.223900, 658.622100
5854, 1516.179900, 788.400300, 1265.018250, 749.465800, 654.351350
5855, 1247.581500, 658.935050, 1245.360950, 753.730100, 657.623700
5856, 1495.799000, 786.374550, 1252.740900, 747.365350, 657.322450
5857, 1250.381450, 655.741150, 1253.017100, 901.309500, 655.549750
5858, 1494.390800, 792.707000, 1246.840150, 900.682700, 658.354700
5859, 1497.504000, 788.308600, 1249.774350, 746.987050, 652.247650
5860, 1246.657350, 655.778050, 1249.950550, 752.570700, 655.810350
5861, 1792.951300, 868.079300, 1503.042200, 805.142350, 725.927450
5862, 1502.504150, 790.141150, 1499.912150, 749.523400, 785.604050
5863, 1495.318550, 792.073050, 1252.317750, 753.936350, 689.206350
5864, 1493.926050, 797.763450, 1247.631400, 749.555200, 727.157350
5865, 1497.184950, 792.657250, 1251.923900, 748.744050, 718.236350
5866, 1503.909150, 792.201400, 1505.057200, 750.775150, 663.068150
5867, 1750.868850, 929.146200, 1506.728400, 748.495700, 788.610650
5868, 1501.089600, 795.780900, 1252.254700, 753.494050, 659.034800
5869, 1249.870050, 663.605700, 1251.565350, 751.835850, 663.219650
5870, 1250.291800, 661.624550, 1253.747750, 750.028700, 663.982300
5871, 1509.348600, 795.056400, 1258.595950, 754.297650, 658.271300
5872, 1260.341150, 660.350500, 1259.527800, 751.945050, 659.040750
5873, 1504.757050, 797.977650, 1251.538150, 753.231450, 660.609400
5874, 1506.111900, 792.708500, 1258.037550, 748.725850, 657.840950
5875, 1498.967100, 796.720050, 1253.169100, 754.473000, 661.716700
5876, 1499.758850, 799.706400, 1254.205300, 751.459300, 661.851900
5877, 1505.420400, 803.422100, 1501.913600, 751.282000, 795.401950
5878, 1260.805400, 661.177950, 1261.029600, 750.537150, 661.422600
5879, 1509.367500, 798.532700, 1260.327750, 752.405900, 742.315300
5880, 1261.356800, 661.917150, 1260.788450, 754.914750, 659.942700
5881, 1260.707450, 667.230200, 1261.830300, 750.397200, 664.454600
5882, 1255.426750, 664.242450, 1256.229350, 750.766750, 659.296700
5883, 1502.302550, 799.885300, 1257.199100, 754.235450, 664.116550
5884, 1508.791900, 796.733250, 1259.347700, 755.667850, 661.979200
5885, 1511.408350, 797.165750, 1256.074550, 750.783900, 662.966600
5886, 1578.243500, 814.202100, 1317.372500, 772.970200, 689.078050
5887, 1314.259500, 681.933450, 1311.435850, 771.031550, 688.982700
5888, 1512.241900, 801.842250, 1512.115100, 758.503350, 786.907150
5889, 1508.812400, 799.651250, 1265.082350, 754.672300, 660.565800
5890, 1767.381650, 929.888150, 1770.791100, 756.003800, 812.364650
5891, 1517.591950, 797.944700, 1265.862900, 753.677550, 663.842350
5892, 1264.316450, 667.229600, 1263.463200, 756.082050, 672.751850
5893, 1265.519500, 663.265750, 1269.054200, 755.453250, 662.509800
5894, 1516.012700, 801.123500, 1264.704400, 754.094100, 667.027350
5895, 1515.252750, 801.619900, 1263.972250, 757.502300, 692.293500
5896, 1514.467150, 800.892600, 1261.309450, 753.829250, 664.201700
5897, 1259.573900, 670.038150, 1264.261850, 756.332250, 664.983800
5898, 1511.273500, 804.692350, 1263.000250, 754.959350, 769.495600
5899, 1512.164750, 803.333050, 1260.876000, 757.429700, 665.932900
5900, 1514.099550, 802.669700, 1261.287000, 761.159300, 666.566350
5901, 1262.245700, 670.467400, 1260.875250, 763.053550, 666.811450
5902, 1521.302450, 802.502700, 1524.320450, 764.255500, 664.498350
5903, 1527.951050, 805.975500, 1277.285350, 760.483750, 666.655350
5904, 1274.518900, 667.562100, 1274.192300, 907.799350, 666.474150
5905, 1272.170200, 666.212150, 1271.809200, 759.693100, 662.758300
5906, 1529.296050, 801.914550, 1529.207850, 758.284850, 764.937900
5907, 1527.479550, 803.346600, 1273.454750, 755.563300, 706.697000
5908, 1514.737000, 805.357750, 1268.209550, 762.602950, 666.914150
5909, 1269.943350, 669.959800, 1274.277250, 760.026350, 670.248550
5910, 1526.612600, 803.768250, 1274.468950, 764.373800, 669.524150
5911, 1533.220050, 800.170500, 1279.824800, 912.626750, 670.022450
5912, 1525.659750, 804.909950, 1274.261500, 761.779700, 665.717950
5913, 1527.552650, 803.197200, 1271.495650, 761.751850, 723.098150
5914, 1786.569400, 940.952650, 1531.102400, 757.550650, 760.678200
5915, 1528.945700, 806.607800, 1278.662800, 763.916400, 670.615250
5916, 1520.114500, 806.499400, 1272.763400, 758.067350, 755.453800
5917, 1521.221450, 809.628100, 1270.553200, 762.016250, 672.093250
5918, 1524.746000, 812.049650, 1279.708150, 760.458450, 675.375750
5919, 1275.267500, 671.305150, 1278.312850, 760.336000, 674.680950
5920, 1521.270750, 805.800850, 1269.670000, 767.006000, 669.058600
5921, 1529.631850, 804.698000, 1278.502800, 761.836750, 670.370550
5922, 1532.391350, 805.464600, 1284.458500, 763.276000, 669.507800
5923, 1272.233050, 673.180800, 1273.044850, 915.283200, 670.233450
5924, 1280.703850, 671.706300, 1278.302150, 759.112850, 669.440300
5925, 1274.338800, 676.900750, 1276.200000, 762.368800, 669.537900
5926, 1534.674250, 809.730450, 1537.628150, 767.736650, 756.842350
5927, 1275.531000, 681.224000, 1281.213700, 760.595000, 669.825250
5928, 1277.455750, 673.562150, 1277.510150, 764.771900, 668.340800
5929, 1278.646700, 678.336350, 1277.560400, 761.826800, 670.257600
5930, 1279.188550, 676.589500, 1275.360350, 915.953400, 674.428800
5931, 1528.829950, 809.509550, 1274.317850, 769.513600, 676.187000
5932, 1533.803100, 806.023350, 1277.491250, 764.345700, 685.946300
5933, 1530.985750, 810.446400, 1279.148400, 763.033000, 674.082350
5934, 1281.222900, 678.151150, 1284.307300, 765.159350, 672.740800
5935, 1544.796650, 807.282450, 1290.504100, 763.258150, 671.264700
5936, 1544.305650, 807.250550, 1287.723700, 767.330400, 672.051000
5937, 1534.448750, 811.938650, 1287.507900, 766.926000, 675.089650
5938, 1535.022000, 810.872650, 1287.444950, 764.947200, 674.353700
5939, 1530.976750, 817.728600, 1282.402050, 765.215400, 678.801450
5940, 1284.522950, 677.186450, 1283.445800, 764.114050, 672.841200
5941, 1291.064050, 671.506450, 1292.244000, 766.005500, 671.465750
5942, 1536.981850, 815.006950, 1281.614850, 767.325700, 675.830700
